angle,distance
-0.948477566242218,0.2800000011920929
-0.9367507100105286,0.28299999237060547
-0.9252970814704895,0.28600001335144043
-0.9083893895149231,0.27000001072883606
-0.8972085118293762,0.27399998903274536
-0.8241227269172668,0.0
-0.8852093815803528,0.32600000500679016
-0.7993062138557434,0.0
-0.7870343327522278,0.0
-0.77448970079422,0.0
-0.8295767903327942,0.29899999499320984
-0.8183959126472473,0.30399999022483826
-0.8069422841072083,0.3089999854564667
-0.7963064312934875,0.3160000145435333
-0.7883980870246887,0.33899998664855957
-0.7003133893013,0.0
-0.6877687573432922,0.0
-0.6754968762397766,0.0
-0.6629522442817688,0.0
-0.6506803631782532,0.0
-0.6381362080574036,0.0
-0.6258643269538879,0.0
-0.6133196949958801,0.0
-0.7297657132148743,1.8760000467300415
-0.7174938321113586,1.8899999856948853
-0.7054947018623352,1.902999997138977
-0.6932228207588196,1.9160000085830688
-0.6806781888008118,1.9320000410079956
-0.6686790585517883,1.9450000524520874
-0.6564076542854309,1.9570000171661377
-0.6438630223274231,1.9700000286102295
-0.6315911412239075,1.9869999885559082
-0.619592010974884,2.003000020980835
-0.6070473790168762,2.0199999809265137
-0.5947754979133606,2.0360000133514404
-0.5827763676643372,2.052000045776367
-0.5702317357063293,2.071000099182129
-0.5579598546028137,2.0929999351501465
-0.5459607243537903,2.1110000610351562
-0.4044254422187805,0.0
-0.3918808102607727,0.0
-0.3796089291572571,0.0
-0.48951035737991333,1.2450000047683716
-0.47669297456741333,1.2380000352859497
-0.4644210934638977,1.2230000495910645
-0.45242196321487427,1.24399995803833
-0.3177044987678528,0.0
-0.42515116930007935,1.0920000076293945
-0.4128792881965637,1.0889999866485596
-0.4000623822212219,1.0850000381469727
-0.3877905011177063,1.0800000429153442
-0.3755186200141907,1.0779999494552612
-0.3624284863471985,1.031000018119812
-0.23125630617141724,0.0
-0.2189844250679016,0.0
-0.32452231645584106,1.0019999742507935
-0.3114321827888489,0.9769999980926514
-0.2986147999763489,0.9520000219345093
-0.2857978940010071,0.9290000200271606
-0.2727077603340149,0.9079999923706055
-0.2598903775215149,0.8859999775886536
-0.2470729947090149,0.8669999837875366
-0.2339833378791809,0.8489999771118164
-0.22034770250320435,0.8320000171661377
-0.20807582139968872,0.8159999847412109
-0.19498616456985474,0.7990000247955322
-0.18244153261184692,0.7850000262260437
-0.16962414979934692,0.7710000276565552
-0.1570795178413391,0.7580000162124634
-0.1442621350288391,0.7450000047683716
-0.13144522905349731,0.7319999933242798
-0.1189006045460701,0.7200000286102295
-0.10635597258806229,0.7089999914169312
-0.09353858977556229,0.6980000138282776
-0.08099395781755447,0.6880000233650208
-0.06817705184221268,0.6790000200271606
-0.05535966530442238,0.6690000295639038
-0.042815033346414566,0.6589999794960022
-0.030270401388406754,0.6499999761581421
-0.017453495413064957,0.6420000195503235
-0.0049088639207184315,0.6330000162124634
0.007635815534740686,0.6269999742507935
0.0204530768096447,0.6179999709129333
0.032997630536556244,0.6110000014305115
0.04554218426346779,0.6039999723434448
0.058086737990379333,0.597000002861023
0.07063129544258118,0.5910000205039978
0.08344855159521103,0.5849999785423279
0.09599310904741287,0.5789999961853027
0.10881037265062332,0.5730000138282776
0.12108221650123596,0.5669999718666077
0.1336267739534378,0.5619999766349792
0.14644403755664825,0.5569999814033508
0.1589885801076889,0.5519999861717224
0.17126043140888214,0.5479999780654907
0.18380498886108398,0.5429999828338623
0.19634954631328583,0.5389999747276306
0.20889408886432648,0.5350000262260437
0.22116594016551971,0.531000018119812
0.23398320376873016,0.5270000100135803
0.246527761220932,0.5230000019073486
0.25907230377197266,0.5199999809265137
0.2716168761253357,0.5170000195503235
0.28470683097839355,0.5130000114440918
0.297524094581604,0.5070000290870667
0.30979594588279724,0.5049999952316284
0.3223404884338379,0.5019999742507935
0.3348850607872009,0.49900001287460327
0.3477023243904114,0.4970000088214874
0.360246866941452,0.49399998784065247
0.3727914094924927,0.4909999966621399
0.3850632607936859,0.49000000953674316
0.4927828013896942,0.0
0.5053273439407349,0.0
0.5175992250442505,0.0
0.5298710465431213,0.0
0.442059189081192,0.5460000038146973
0.45296749472618103,0.5690000057220459
0.4660574495792389,0.5609999895095825
0.47805657982826233,0.5619999766349792
0.49032843112945557,0.5619999766349792
0.502327561378479,0.5659999847412109
0.5137813091278076,0.578000009059906
0.524144172668457,0.6140000224113464
0.6408630609512329,0.0
0.5391430854797363,0.8460000157356262
0.5516876578330994,0.8379999995231628
0.5636867880821228,0.8429999947547913
0.5756859183311462,0.8669999837875366
0.7024950385093689,0.0
0.7147668600082397,0.0
0.6070473194122314,1.1059999465942383
0.6193192005157471,1.1019999980926514
0.6321364641189575,1.100000023841858
0.6460445523262024,1.0069999694824219
0.6585890650749207,1.0019999742507935
0.6705881953239441,1.0080000162124634
0.6825873851776123,1.0160000324249268
0.6951318979263306,1.0269999504089355
0.8257588744163513,0.0
0.8380307555198669,0.0
0.8503025770187378,0.0
0.8628471493721008,0.0
0.7524005174636841,1.3250000476837158
0.7649450898170471,1.3179999589920044
0.7769442200660706,1.3339999914169312
0.788943350315094,1.347000002861023
0.9247518181800842,0.0
0.9370236396789551,0.0
0.9495682120323181,0.0
0.8358491063117981,1.5980000495910645
0.9741119146347046,0.0
0.9863837361335754,0.0
0.8726646304130554,1.5959999561309814
1.010927438735962,0.0
0.8961175084114075,1.7929999828338623
1.0357438325881958,0.0
1.0480157136917114,0.0
1.0602874755859375,0.0
1.0725593566894531,0.0
1.0851038694381714,0.0
0.9708393812179565,1.6759999990463257
0.9833839535713196,1.6410000324249268
0.9956557750701904,1.6260000467300415
1.0082004070281982,1.6200000047683716
1.0201995372772217,1.6540000438690186
1.0321986675262451,1.715000033378601
1.0441977977752686,1.7610000371932983
1.0559241771697998,1.8300000429153442
1.0681960582733154,1.8370000123977661
1.080467939376831,1.8450000286102295
1.0930124521255493,1.8459999561309814
1.1055569648742676,1.7730000019073486
1.1189197301864624,1.6369999647140503
1.1320096254348755,1.527999997138977
1.2697269916534424,0.0
1.1595531702041626,1.2699999809265137
1.171552300453186,1.3009999990463257
1.1840968132019043,1.2970000505447388
1.1960959434509277,1.315000057220459
1.2080950736999512,1.3339999914169312
1.3436307907104492,0.0
1.231275200843811,1.475000023841858
1.367629051208496,0.0
1.3799009323120117,0.0
1.2697269916534424,1.2630000114440918
1.2822716236114502,1.2660000324249268
1.2945433855056763,1.2619999647140503
1.306815266609192,1.2599999904632568
1.3193597793579102,1.2649999856948853
1.3316316604614258,1.2710000276565552
1.4663492441177368,0.0
1.39244544506073,0.4059999883174896
1.4049900770187378,0.40400001406669617
1.417534589767456,0.40299999713897705
1.4300791025161743,0.40299999713897705
1.4420783519744873,0.4050000011920929
1.4546228647232056,0.4020000100135803
1.467440128326416,0.4009999930858612
1.4794392585754395,0.4020000100135803
1.491711139678955,0.4020000100135803
1.5045284032821655,0.4009999930858612
1.516527533531189,0.4020000100135803
1.528799295425415,0.40299999713897705
1.5413439273834229,0.40299999713897705
1.553070306777954,0.40700000524520874
1.5650694370269775,0.4090000092983246
1.5776140689849854,0.4099999964237213
1.6766068935394287,0.0
1.6888787746429443,0.0
1.7014232873916626,0.0
1.7136951684951782,0.0
1.7259670495986938,0.0
1.738511562347412,0.0
1.6275194883346558,1.3320000171661377
1.6397913694381714,1.3350000381469727
1.652063250541687,1.3489999771118164
1.7878715991973877,0.0
1.6727889776229858,1.784000039100647
1.6856062412261963,1.7480000257492065
1.698150873184204,1.7130000591278076
1.7098772525787354,1.7990000247955322
1.722967267036438,1.7050000429153442
1.8625935316085815,0.0
1.7496925592422485,1.5190000534057617
1.7611463069915771,1.6169999837875366
1.7723273038864136,1.746000051498413
1.7848718166351318,1.753000020980835
1.7971436977386475,1.7649999856948853
1.9364973306655884,0.0
1.9490418434143066,0.0
1.8495036363601685,0.7829999923706055
1.8617753982543945,0.7770000100135803
1.874592661857605,0.7739999890327454
1.8865917921066284,0.7770000100135803
1.898863673210144,0.7770000100135803
1.9114081859588623,0.777999997138977
1.9242254495620728,0.765999972820282
1.9348610639572144,0.8090000152587891
1.9468601942062378,0.8180000185966492
1.9591320753097534,0.828000009059906
1.971403956413269,0.8289999961853027
1.9842212200164795,0.8080000281333923
1.99703848361969,0.8040000200271606
2.009310245513916,0.800000011920929
2.0215821266174316,0.8019999861717224
2.0341267585754395,0.8029999732971191
2.046125888824463,0.8119999766349792
2.0583977699279785,0.8130000233650208
2.070669651031494,0.8199999928474426
2.0826687812805176,0.8270000219345093
2.094940423965454,0.8330000042915344
2.1066670417785645,0.8429999947547913
2.118938684463501,0.8579999804496765
2.2454750537872314,0.0
2.1742985248565674,0.38600000739097595
2.1871156692504883,0.3840000033378601
2.199387550354004,0.3840000033378601
2.2113866806030273,0.38600000739097595
2.307379722595215,0.0
2.3196516036987305,0.0
2.331923484802246,0.0
2.344468116760254,0.0
2.357558012008667,0.0
2.3698298931121826,0.0
2.3823745250701904,0.0
2.394646167755127,0.0
2.3534674644470215,0.25200000405311584
2.3651938438415527,0.2540000081062317
2.3777384757995605,0.2540000081062317
2.389737606048584,0.2549999952316284
2.4017367362976074,0.25600001215934753
2.414281129837036,0.25600001215934753
2.4265530109405518,0.25600001215934753
2.4388248920440674,0.25699999928474426
2.451096773147583,0.257999986410141
2.4633686542510986,0.257999986410141
2.4756405353546143,0.2590000033378601
2.4873669147491455,0.25999999046325684
2.4999115467071533,0.25999999046325684
2.51218318939209,0.26100000739097595
2.5241823196411133,0.2619999945163727
2.536454200744629,0.2630000114440918
2.5484533309936523,0.2639999985694885
2.560725212097168,0.26499998569488525
2.571906328201294,0.2680000066757202
2.64335560798645,0.0
2.655900239944458,0.0
2.6681721210479736,0.0
2.6807167530059814,0.0
2.692988395690918,0.0
2.705533027648926,0.0
2.7180776596069336,0.0
2.730349540710449,0.0
2.742893934249878,0.0
2.7551658153533936,0.0
2.7677104473114014,0.0
2.78025484085083,0.0
2.7925267219543457,0.0
2.8050713539123535,0.0
2.817343235015869,0.0
2.829887866973877,0.0
2.8424322605133057,0.0
2.8552496433258057,0.0
2.744802951812744,1.2929999828338623
2.7570748329162598,1.2860000133514404
2.8920650482177734,0.0
2.779709577560425,1.4839999675750732
2.7919814586639404,1.4830000400543213
2.804253339767456,1.4789999723434448
2.8167977333068848,1.475000023841858
2.8293423652648926,1.465999960899353
2.841614246368408,1.4670000076293945
2.853886127471924,1.4789999723434448
2.991058111190796,0.0
3.060871124267578,0.10999999940395355
3.073415756225586,0.10999999940395355
3.0856876373291016,0.10999999940395355
2.9796042442321777,0.2750000059604645
3.052690029144287,0.0
3.065234422683716,0.0
3.0775063037872314,0.0
3.089778184890747,0.0
3.102322816848755,0.0
3.1145946979522705,0.0
3.126866340637207,0.0
3.139410972595215,0.0
-3.131502389907837,0.0
-3.1192305088043213,0.0
-3.1066861152648926,0.0
3.0905961990356445,0.5329999923706055
3.10286808013916,0.5389999747276306
-3.068506956100464,0.0
-3.055962324142456,0.0
-3.0436904430389404,0.0
-3.0311460494995117,0.0
3.1391382217407227,1.5010000467300415
-3.0063295364379883,0.0
-2.9940576553344727,0.0
-2.981513261795044,0.0
-2.968968629837036,0.0
-2.9566967487335205,0.0
-2.9441521167755127,0.0
-2.931880474090576,0.0
-3.0322368144989014,0.8109999895095825
-3.0180559158325195,0.7590000033378601
-3.004148006439209,0.7229999899864197
-2.9888763427734375,0.6620000004768372
-2.9763317108154297,0.6570000052452087
-2.8571584224700928,0.0
-2.844886541366577,0.0
-2.933516502380371,0.5649999976158142
-2.9196085929870605,0.5400000214576721
-2.807525634765625,0.0
-2.7952537536621094,0.0
-2.7827093601226807,0.0
-2.770164728164673,0.0
-2.7578928470611572,0.0
-2.7453482151031494,0.0
-2.733076572418213,0.0
-2.720531940460205,0.0
-2.7974355220794678,0.42800000309944153
-2.7840728759765625,0.421999990940094
-2.767437696456909,0.38999998569488525
-2.7551658153533936,0.39100000262260437
-2.741530418395996,0.3840000033378601
-2.7273495197296143,0.3709999918937683
-2.714259624481201,0.367000013589859
-2.7006242275238037,0.35899999737739563
-2.6869888305664062,0.35199999809265137
-2.6730806827545166,0.3449999988079071
-2.660536289215088,0.33899998664855957
-2.6471736431121826,0.3330000042915344
-2.6357197761535645,0.33799999952316284
-2.618811845779419,0.3160000145435333
-2.6065402030944824,0.3160000145435333
-2.5923593044281006,0.30799999833106995
-2.581996440887451,0.3179999887943268
-2.4982750415802,0.0
-2.4860033988952637,0.0
-2.473458766937256,0.0
-2.525273084640503,0.28700000047683716
-2.5116379261016846,0.28200000524520874
-2.4985477924346924,0.2800000011920929
-2.485185146331787,0.2759999930858612
-2.471822500228882,0.27300000190734863
-2.4587326049804688,0.27000001072883606
-2.4456424713134766,0.2669999897480011
-2.432007074356079,0.2639999985694885
-2.418917179107666,0.26100000739097595
-2.4055545330047607,0.257999986410141
-2.3921918869018555,0.2549999952316284
-2.37882924079895,0.25200000405311584
-2.365739107131958,0.25
-2.352649211883545,0.24799999594688416
-2.3392865657806396,0.24500000476837158
-2.3261966705322266,0.24300000071525574
-2.312833786010742,0.2409999966621399
-2.3000166416168213,0.23899999260902405
-2.238384485244751,0.0
-2.2261130809783936,0.0
-2.243293523788452,0.19699999690055847
-2.2321126461029053,0.19900000095367432
-2.1890246868133545,0.0
-2.2209312915802,0.22699999809265137
-2.2083866596221924,0.22699999809265137
-2.1955697536468506,0.22599999606609344
-2.182206869125366,0.22300000488758087
-2.169116735458374,0.22200000286102295
-2.15602707862854,0.2199999988079071
-2.142936944961548,0.21899999678134918
-2.1295745372772217,0.21799999475479126
-2.117029905319214,0.21699999272823334
-2.104212522506714,0.2160000056028366
-2.0911223888397217,0.21400000154972076
-2.078577756881714,0.21400000154972076
-2.065760850906372,0.21299999952316284
-2.052943468093872,0.21199999749660492
-2.03985333442688,0.210999995470047
-2.0273091793060303,0.20999999344348907
-2.0144917964935303,0.20900000631809235
-2.001401662826538,0.20800000429153442
-1.989129900932312,0.20800000429153442
-1.976312518119812,0.2070000022649765
-1.9637683629989624,0.2070000022649765
-1.9509509801864624,0.20600000023841858
-1.9381335973739624,0.20499999821186066
-1.9258617162704468,0.20499999821186066
-1.9127720594406128,0.20399999618530273
-1.9005001783370972,0.20399999618530273
-1.8876827955245972,0.2029999941587448
-1.8751381635665894,0.2029999941587448
-1.8623207807540894,0.20200000703334808
-1.8500488996505737,0.20200000703334808
-1.8375047445297241,0.20200000703334808
-1.8246873617172241,0.20100000500679016
-1.8124154806137085,0.20100000500679016
-1.7998708486557007,0.20100000500679016
-1.787598967552185,0.20100000500679016
-1.7753270864486694,0.20100000500679016
-1.7630552053451538,0.20100000500679016
-1.7502378225326538,0.20000000298023224
-1.7379664182662964,0.20000000298023224
-1.7256945371627808,0.20000000298023224
-1.713149905204773,0.20000000298023224
-1.7008780241012573,0.20000000298023224
-1.6886061429977417,0.20000000298023224
-1.6760615110397339,0.20000000298023224
-1.6640623807907104,0.20100000500679016
-1.6517904996871948,0.20100000500679016
-1.639245867729187,0.20100000500679016
-1.626156210899353,0.20100000500679016
-1.6138843297958374,0.20100000500679016
-1.6021579504013062,0.20200000703334808
-1.5898860692977905,0.20200000703334808
-1.577614188194275,0.20200000703334808
-1.5653423070907593,0.20200000703334808
-1.553615927696228,0.2029999941587448
-1.5413440465927124,0.2029999941587448
-1.5296176671981812,0.20399999618530273
-1.5173457860946655,0.20399999618530273
-1.505346655845642,0.20499999821186066
-1.4930747747421265,0.20499999821186066
-1.4813483953475952,0.20600000023841858
-1.4690765142440796,0.20600000023841858
-1.4573501348495483,0.2070000022649765
-1.445623755455017,0.20800000429153442
-1.4333518743515015,0.20800000429153442
-1.4216254949569702,0.20900000631809235
-1.4098986387252808,0.20999999344348907
-1.3978995084762573,0.210999995470047
-1.3859003782272339,0.21199999749660492
-1.3736284971237183,0.21199999749660492
-1.361902117729187,0.21299999952316284
-1.3501757383346558,0.21400000154972076
-1.3381766080856323,0.2150000035762787
-1.326450228691101,0.2160000056028366
-1.3147238492965698,0.21699999272823334
-1.3032702207565308,0.21899999678134918
-1.2915438413619995,0.2199999988079071
-1.279544711112976,0.22100000083446503
-1.2675455808639526,0.22200000286102295
-1.2560914754867554,0.2240000069141388
-1.2443650960922241,0.22499999403953552
-1.2323659658432007,0.22599999606609344
-1.2211850881576538,0.2280000001192093
-1.2091859579086304,0.2290000021457672
-1.1977323293685913,0.23100000619888306
-1.18600594997406,0.23199999332427979
-1.1742795705795288,0.23399999737739563
-1.1625531911849976,0.23600000143051147
-1.1500085592269897,0.2370000034570694
-1.1385544538497925,0.23899999260902405
-1.1268280744552612,0.2409999966621399
-1.1153744459152222,0.24300000071525574
-1.103920817375183,0.24500000476837158
-1.0921944379806519,0.24699999392032623
-1.0807408094406128,0.24899999797344208
-1.0695594549179077,0.25200000405311584
-1.0578330755233765,0.2540000081062317
-1.0463794469833374,0.25600001215934753
-1.0349258184432983,0.2590000033378601
-1.0234721899032593,0.26100000739097595
-1.012018084526062,0.2639999985694885
-1.0002917051315308,0.26600000262260437
-0.9891107678413391,0.26899999380111694
-0.9776571393013,0.2720000147819519
-0.966203510761261,0.2750000059604645
-0.9547494053840637,0.27799999713897705
-0.9432957768440247,0.2809999883174896
-0.9318421483039856,0.2840000092983246
-0.9157522320747375,0.27000001072883606
-0.9032080769538879,0.26899999380111694
-0.8942087292671204,0.2809999883174896
-0.8194864392280579,0.0
-0.8072145581245422,0.0
-0.7949431538581848,0.0
-0.8486664891242981,0.2939999997615814
-0.8372123837471008,0.296999990940094
-0.8257587552070618,0.3009999990463257
-0.8148506283760071,0.3059999942779541
-0.8036697506904602,0.3109999895095825
-0.7930338978767395,0.3190000057220459
-0.785671055316925,0.34299999475479126
-0.6967681050300598,0.0
-0.6844962239265442,0.0
-0.6722243428230286,0.0
-0.6599524617195129,0.0
-0.6476805806159973,0.0
-0.6354086995124817,0.0
-0.6228645443916321,0.0
-0.7393105626106262,1.871999979019165
-0.7270386815071106,1.8819999694824219
-0.714766800403595,1.8930000066757202
-0.7027676701545715,1.9040000438690186
-0.6902230381965637,1.9179999828338623
-0.6779511570930481,1.930999994277954
-0.6659520268440247,1.9450000524520874
-0.653680145740509,1.9639999866485596
-0.6411359906196594,1.9769999980926514
-0.6288641095161438,1.9900000095367432
-0.6168649792671204,2.007999897003174
-0.6043203473091125,2.0260000228881836
-0.5920484662055969,2.0420000553131104
-0.5800493359565735,2.059999942779541
-0.5677774548530579,2.0799999237060547
-0.5555055737495422,2.0989999771118164
-0.5432336926460266,2.11899995803833
-0.40169841051101685,0.0
-0.38915377855300903,0.0
-0.3768818974494934,0.0
-0.48678332567214966,1.2430000305175781
-0.47423869371414185,1.2380000352859497
-0.4622395634651184,1.274999976158142
-0.4491494297981262,1.215999960899353
-0.3152502179145813,0.0
-0.4224241375923157,1.093000054359436
-0.41015225648880005,1.0880000591278076
-0.39760762453079224,1.0839999914169312
-0.3853357434272766,1.0800000429153442
-0.372791588306427,1.0759999752044678
-0.359974205493927,1.055999994277954
-0.22880154848098755,0.0
-0.21625739336013794,0.0
-0.3217952847480774,0.9990000128746033
-0.3089779019355774,0.9739999771118164
-0.2961605191230774,0.9490000009536743
-0.2830703854560852,0.925000011920929
-0.2702534794807434,0.902999997138977
-0.2574360966682434,0.8840000033378601
-0.24434596300125122,0.8640000224113464
-0.23234683275222778,0.847000002861023
-0.219529926776886,0.8299999833106995
-0.206712543964386,0.8140000104904175
-0.193895161151886,0.796999990940094
-0.181077778339386,0.7829999923706055
-0.16853314638137817,0.7689999938011169
-0.15571624040603638,0.7559999823570251
-0.14289885759353638,0.7429999709129333
-0.13008147478103638,0.7310000061988831
-0.11726409941911697,0.7179999947547913
-0.10471994429826736,0.7070000171661377
-0.09190256148576736,0.6970000267028809
-0.07908517867326736,0.6869999766349792
-0.06654054671525955,0.6769999861717224
-0.05372363701462746,0.6679999828338623
-0.04090625420212746,0.6589999794960022
-0.028361622244119644,0.6489999890327454
-0.015544239431619644,0.640999972820282
-0.0029996077064424753,0.6330000162124634
0.009817477315664291,0.625
0.022907447069883347,0.6179999709129333
0.03545200079679489,0.6100000143051147
0.04826926067471504,0.6029999852180481
0.06081381440162659,0.597000002861023
0.07335837185382843,0.5910000205039978
0.08617563545703888,0.5839999914169312
0.09872018545866013,0.5789999961853027
0.11126474291086197,0.5740000009536743
0.12408199906349182,0.5680000185966492
0.13662655651569366,0.5619999766349792
0.1494438201189041,0.5569999814033508
0.16198837757110596,0.5519999861717224
0.1745329201221466,0.5479999780654907
0.18707747757434845,0.5429999828338623
0.1996220350265503,0.5389999747276306
0.21216659247875214,0.5350000262260437
0.22471113502979279,0.531000018119812
0.23752839863300323,0.5260000228881836
0.2500729560852051,0.5230000019073486
0.2628902196884155,0.5199999809265137
0.2716168761253357,0.5170000195503235
0.28443413972854614,0.5130000114440918
0.297524094581604,0.5070000290870667
0.31006863713264465,0.5049999952316284
0.3228859007358551,0.5019999742507935
0.33597588539123535,0.49900001287460327
0.3487931489944458,0.4970000088214874
0.36161041259765625,0.49399998784065247
0.3741549551486969,0.492000013589859
0.38724493980407715,0.49000000953674316
0.49523717164993286,0.0
0.5077817440032959,0.0
0.5203262567520142,0.0
0.5331435203552246,0.0
0.5456880927085876,0.0
0.4573307931423187,0.5600000023841858
0.46960264444351196,0.5630000233650208
0.482147216796875,0.5649999976158142
0.49469175934791565,0.5669999718666077
0.5066909193992615,0.574999988079071
0.5175992250442505,0.6019999980926514
